,comment,sentiment,text
151,真心不明白为毛会在点评网上排第一，真是够了，吃完出来就感觉肚子不舒服，回来就拉了，魔鬼天使奶茶，本来去之前超想带回来的，喝完真的够了，看都不想再看他了！神坑的一次，这个大众点评第一真的棒棒的！,0,真心 不 明白 为 毛会 在 点评 网上 排 第一 ， 真是 够 了 ， 吃 完 出来 就 感觉 肚子 不 舒服 ， 回来 就 拉 了 ， 魔鬼天使 奶茶 ， 本来 去 之前 超想 带 回来 的 ， 喝完 真的 够 了 ， 看 都 不想 再 看 他 了 ！ 神坑 的 一次 ， 这个 大众 点评 第一 真的 棒棒 的 ！
152,上菜挺快，菜量很大，比较实惠，拉皮偏甜，烤茄子和熏排骨不错，锅包肉白醋放太多了吧，齁酸，闻都闻不了，环境挺好，桌与桌之间有些距离，不算太吵闹，希望下次去时能赶上正常点的锅包肉。,1,上菜 挺快 ， 菜量 很大 ， 比较 实惠 ， 拉皮 偏甜 ， 烤 茄子 和 熏 排骨 不错 ， 锅包肉 白醋 放太多 了 吧 ， 齁 酸 ， 闻 都 闻 不了 ， 环境 挺 好 ， 桌与桌 之间 有些 距离 ， 不算 太 吵闹 ， 希望 下次 去 时能 赶上 正常 点 的 锅包肉 。
153,不如以前好吃了环境也不如以前了。沙发不干净 菜品味道不觉得好 酸奶还不错 奶茶也不如从前了,0,不如 以前 好吃 了 环境 也 不如 以前 了 。 沙发 不 干净   菜品 味道 不 觉得 好   酸奶 还 不错   奶茶 也 不如 从前 了
154,这家店环境不错，东西有点小贵，去晚了，饭都没有了，推荐它家的蛋糕，而且点餐还是用手机点餐，在别的地方没见过，它家的菜看着量挺小的，其实吃着还是挺饱的。,1,这家 店 环境 不错 ， 东西 有点 小贵 ， 去 晚 了 ， 饭 都 没有 了 ， 推荐 它家 的 蛋糕 ， 而且 点餐 还是 用 手机 点餐 ， 在 别的 地方 没见 过 ， 它家 的 菜 看着 量 挺 小 的 ， 其实 吃 着 还是 挺 饱 的 。
155,对排队印象深刻，最好先用手机排上号～,1,对 排队 印象 深刻 ， 最好 先 用 手机 排上 号 ～
156,羊排等的时间最久最外侧的三小块和主体是分开的还是冰凉的 特别咸应该也是肉 不知道这是怎么回事羊排本身也不是很热 温凉凉的和服务员反应她们只反复强调羊排肯定是现烤的却说不出所以然来因为最近有忌口的询问食材配料也是不知道…三杯鸡摆盘…真是不懂其他菜色还是熟悉的味道看来以后还是只能点常吃的那几样了～,1,羊排 等 的 时间 最久 最 外侧 的 三小块 和 主体 是 分开 的 还是 冰凉 的   特别 咸 应该 也 是 肉   不 知道 这是 怎么回事 羊排 本身 也 不是 很 热   温 凉凉的 和 服务员 反应 她们 只 反复强调 羊排 肯定 是 现烤 的 却说 不 出 所以然 来 因为 最近 有 忌口 的 询问 食材 配料 也 是 不 知道 … 三杯 鸡 摆盘 … 真是 不 懂 其他 菜色 还是 熟悉 的 味道 看来 以后 还是 只能 点常 吃 的 那 几样 了 ～
157,和我家老公一起去的，还行啦。下次不会去，真心觉得不好吃。,1,和 我家 老公 一起 去 的 ， 还行 啦 。 下次 不会 去 ， 真心 觉得 不 好吃 。
158,之前路过几次全都是爆满，更想去吃一次了，赶上中午2点过去不排队直接进，看门口居然有在排下午号的，哎，干酪鱼好吃，其他不推荐,1,之前 路过 几次 全都 是 爆满 ， 更想 去 吃 一次 了 ， 赶上 中午 2 点 过去 不 排队 直接 进 ， 看 门口 居然 有 在 排 下午 号 的 ， 哎 ， 干酪 鱼 好吃 ， 其他 不 推荐
159,味道什么的都很不错 就是分量小点  偶尔尝试一次为还可以,1,味道 什么 的 都 很 不错   就是 分量 小点     偶尔 尝试 一次 为 还 可以
160,第二次来小吊梨汤了，又没吃到门口传说中的鸡蛋夹一切！！！😩😩😩因为带着孩子吃饭，点了份茄子面，第一次来的时候上菜速度挺快的，这次都快吃完了面还没来，让服务员催了几次，不过上来后尝了味道还可以。奶香金瓜，就是小南瓜，软软的，不是很甜，可是孩子却不感冒。🙄小吊酥羊肉，本来是为了解腻的配菜，感觉缺把主菜羊肉的风头抢走了……小咸菜好吃，哈哈哈。宫廷奶酪，热的？😳个人感觉，好甜，又热，吃几口就腻的不行了。梨球果仁虾，个人觉得这道菜是这次点菜中最好吃的，但是……量不大。,1,第二次 来 小 吊梨汤 了 ， 又 没 吃 到 门口 传说 中 的 鸡蛋 夹 一切 ！ ！ ！ 😩 😩 😩 因为 带 着 孩子 吃饭 ， 点 了 份 茄子 面 ， 第一次 来 的 时候 上菜 速度 挺快 的 ， 这次 都 快 吃 完 了 面 还 没来 ， 让 服务员 催 了 几次 ， 不过 上来 后尝 了 味道 还 可以 。 奶香 金瓜 ， 就是 小 南瓜 ， 软软 的 ， 不是 很甜 ， 可是 孩子 却 不 感冒 。 🙄 小吊 酥 羊肉 ， 本来 是 为 了解 腻 的 配菜 ， 感觉 缺 把 主菜 羊肉 的 风头 抢走了 … … 小 咸菜 好吃 ， 哈哈哈 。 宫廷 奶酪 ， 热 的 ？ 😳 个人感觉 ， 好 甜 ， 又 热 ， 吃 几口 就 腻 的 不行 了 。 梨球 果仁 虾 ， 个人 觉得 这 道菜 是 这次 点菜 中 最 好吃 的 ， 但是 … … 量 不大 。
161,菜品不干净，贝类汤里都是泥！排队等了这么长时间，觉得很上当,0,菜品 不 干净 ， 贝类 汤里 都 是 泥 ！ 排队 等 了 这么 长时间 ， 觉得 很 上当
162,总体比较满意，就是人太多了。。。。比较热，空调不给力,1,总体 比较满意 ， 就是 人太多 了 。 。 。 。 比较 热 ， 空调 不给力
163,烤肉味道一般，价格一般，服务一般，不知道为什么真一般的地方还这么多人。,0,烤肉 味道 一般 ， 价格 一般 ， 服务 一般 ， 不 知道 为什么 真 一般 的 地方 还 这么 多人 。
164,好多菜品都没有，没有披萨那种类的，店里太黑了，吃饭没食欲啦都，点菜要用微信某公众号点菜，图片也点不开大图，不会再来啦,0,好多 菜品 都 没有 ， 没有 披萨 那 种类 的 ， 店里 太黑 了 ， 吃饭 没 食欲 啦 都 ， 点菜 要用 微信 某 公众 号 点菜 ， 图片 也 点 不 开大图 ， 不会 再来 啦
165,味道还行 分量也不小 那些菜就是舍得放油,1,味道 还 行   分量 也 不小   那些 菜 就是 舍得 放油
166,味道真的超级不好吃 点的大拉皮那个黄瓜你们家是拿东西叉出来的超级无敌粗  根本没办法吃 鲍汁饭也是无敌惺 第二次来还是柑感觉味道一样差,0,味道 真的 超级 不 好吃   点 的 大 拉皮 那个 黄瓜 你们 家 是 拿 东西 叉 出来 的 超级 无敌 粗     根本 没 办法 吃   鲍汁 饭 也 是 无敌 惺   第二次 来 还是 柑 感觉 味道 一样 差
167,环境很不错，门面不大，但楼上还算宽敞，比较舒适，菜偏咸口，但是味道很不错，点的hellokitty奶茶味道不错，杯子可以带走还是比较开心的。两个人三道菜两个奶茶145。,1,环境 很 不错 ， 门面 不 大 ， 但 楼上 还 算 宽敞 ， 比较 舒适 ， 菜 偏 咸口 ， 但是 味道 很 不错 ， 点 的 hellokitty 奶茶 味道 不错 ， 杯子 可以 带走 还是 比较 开心 的 。 两个 人 三道 菜 两个 奶茶 145 。
168,环境很好，但是不让自带食品和饮料，但是又没有提前说，排了半天队坐下才说。没有菜单，在自己手机淘宝里点菜。上菜慢。刚开业，服务有点乱。餐具太简单了，桌子更简单,0,环境 很 好 ， 但是 不让 自带 食品 和 饮料 ， 但是 又 没有 提前 说 ， 排 了 半天 队 坐下 才 说 。 没有 菜单 ， 在 自己 手机 淘宝 里 点菜 。 上菜 慢 。 刚 开业 ， 服务 有点 乱 。 餐具 太 简单 了 ， 桌子 更 简单
169,还是不错的吧，目前来说跟别的比还是挺好的，但是总去就不想去了,1,还是 不错 的 吧 ， 目前 来说 跟 别的 比 还是 挺 好 的 ， 但是 总去 就 不想 去 了
170,平安夜4点多到的等了22桌后吃上的，到我们后面已经排了100多桌了到闭店也肯定吃不上了，环境太昏暗美式loft风格音乐声音略大，点了几道推荐的薯条最好量大味儿好，彩虹沙拉惊艳，奶酪罐好小啊，柠檬鸡比较失望……总体比较满意,1,平安夜 4 点多到 的 等 了 22 桌后 吃 上 的 ， 到 我们 后面 已经 排 了 100 多桌 了 到 闭店 也 肯定 吃不上 了 ， 环境 太 昏暗 美式 loft 风格 音乐 声音 略大 ， 点 了 几道 推荐 的 薯条 最好 量 大 味儿 好 ， 彩虹 沙拉 惊艳 ， 奶酪 罐好 小 啊 ， 柠檬 鸡 比较 失望 … … 总体 比较满意
171,周末12点多到的，反正也没事，等了1个小时，落座后半天没菜单，可见人真的很多！熏排骨：味道很好，空口吃也不咸， 颜色粉粉的也有食欲烤蛏子：个头挺大，蒜味明显，有一点点辣味，空口稍有点咸铁板茄子：就是很多木鱼花那个，里面的肉是炸过的，整体还可以烤肉：╮(╯▽╰)╭挂在架子上每串三块肉那个，一般，有点甜咸口，给想吃肉的童鞋解个馋而已大拉皮：皮太少啦(ಥ_ಥ)都是黄瓜手抓饼：不错，不是很油干锅豆腐：直接加热好的，上桌就没在点火，适合当下饭菜,1,周末 12 点多到 的 ， 反正 也 没事 ， 等 了 1 个 小时 ， 落座 后 半天 没 菜单 ， 可见 人 真的 很多 ！ 熏 排骨 ： 味道 很 好 ， 空 口吃 也 不 咸 ，   颜色 粉粉 的 也 有 食欲 烤 蛏子 ： 个头 挺大 ， 蒜味 明显 ， 有 一点点 辣味 ， 空口 稍 有点咸 铁板 茄子 ： 就是 很多 木 鱼花 那个 ， 里面 的 肉 是 炸过 的 ， 整体 还 可以 烤肉 ： ╮ ( ╯ ▽ ╰ ) ╭ 挂 在 架子 上 每串 三块 肉 那个 ， 一般 ， 有点 甜 咸口 ， 给 想 吃 肉 的 童鞋 解个 馋 而已 大 拉皮 ： 皮太少 啦 ( ಥ _ ಥ ) 都 是 黄瓜 手 抓 饼 ： 不错 ， 不是 很油 干锅 豆腐 ： 直接 加热 好 的 ， 上桌 就 没 在 点火 ， 适合 当下 饭菜
172,烤肉味道很高，海鲜也很新鲜，物超所值！推荐！,1,烤肉 味道 很 高 ， 海鲜 也 很 新鲜 ， 物超所值 ！ 推荐 ！
173,慕名而来，说实话口味真的一般，沙拉一般。烤翅很油腻，柠檬鸡块也一般，加了柠檬爽口度还是一般，可取的是柠檬烤了吃着还不错。最最不能忍受的是老板娘亲自做的胡萝卜蛋糕，还限时限量供应，但是真的很难吃，连叉子都叉不进去，一叉碎一盘，口感也不好，干啊，没有一点蛋糕的绵密。嗯，失望。,0,慕名而来 ， 说实话 口味 真的 一般 ， 沙拉 一般 。 烤 翅 很 油腻 ， 柠檬 鸡块 也 一般 ， 加 了 柠檬 爽口 度 还是 一般 ， 可取 的 是 柠檬 烤 了 吃 着 还 不错 。 最最 不能 忍受 的 是 老板娘 亲自 做 的 胡萝卜 蛋糕 ， 还 限时 限量供应 ， 但是 真的 很 难吃 ， 连 叉子 都 叉 不 进去 ， 一叉碎 一盘 ， 口感 也 不好 ， 干 啊 ， 没有 一点 蛋糕 的 绵密 。 嗯 ， 失望 。
174,涨钱了76元一位！老人59元一位,1,涨钱 了 76 元 一位 ！ 老人 59 元 一位
175,去了很多次 慢慢的体会出商家的套路了 便宜点的肉类 例如 猪梅肉 烤香蕉 烤玉米烤牛舌 轮回非常快 烤羊肉串是超级慢的  问了下服务员 怎么不上羊肉串 他居然说 上过了 我说没给我们上过 他居然说不可能 上了就上了 我就呵呵了 以后再也不去了 真是越来越差劲,0,去 了 很 多次   慢慢 的 体会出 商家 的 套路 了   便宜 点 的 肉类   例如   猪梅肉   烤 香蕉   烤 玉米 烤 牛舌   轮回 非常 快   烤羊肉串 是 超级 慢 的     问 了 下 服务员   怎么 不上 羊肉串   他 居然 说   上过 了   我 说 没 给 我们 上 过   他 居然 说 不 可能   上 了 就 上 了   我 就 呵呵 了   以后 再也 不去 了   真是 越来越 差劲
176,吃了不够两百 而且特别管饱 梨汤一壶两个人完全喝不完 一壶梨汤估计能装个五六十杯😂 牛腩烩饭牛腩多且大块(不赚钱了吗……),1,吃 了 不够 两百   而且 特别 管饱   梨 汤 一壶 两个 人 完全 喝 不 完   一壶 梨 汤 估计 能装个 五六十 杯 😂   牛腩 烩饭 牛腩 多且 大块 ( 不 赚钱 了 吗 … … )
177,味道还不错。感觉招牌蛏子一般......,1,味道 还 不错 。 感觉 招牌 蛏子 一般 ......
178,第二次去了，想吃他家甜品了，他家主食之前吃过感觉一般，但是甜品真是不错的！今天人好多啊，出来听外面人说都排到一百四十多号了！好恐怖啊！主要是他家地方小，这次感觉服务不错，比上次好，这次最爱是优格！价格太贵了33好像，其实就是芒果和酸奶，回来自己在家做！奶酪罐子草莓没有上次蓝莓好吃，味道变了感觉，奶酪味道淡了！,1,第二次 去 了 ， 想 吃 他家 甜品 了 ， 他家 主食 之前 吃 过 感觉 一般 ， 但是 甜品 真是 不错 的 ！ 今天 人 好多 啊 ， 出来 听 外面 人 说 都 排到 一百四十 多 号 了 ！ 好 恐怖 啊 ！ 主要 是 他家 地方 小 ， 这次 感觉 服务 不错 ， 比 上次 好 ， 这次 最爱 是 优格 ！ 价格 太贵 了 33 好像 ， 其实 就是 芒果 和 酸奶 ， 回来 自己 在家 做 ！ 奶酪 罐子 草莓 没有 上次 蓝莓 好吃 ， 味道 变 了 感觉 ， 奶酪 味道 淡 了 ！
179,最爱吃猪手～可惜这个店没有蜗牛～,1,最爱 吃 猪手 ～ 可惜 这个 店 没有 蜗牛 ～
180,鱼好吃 菜量好大 三杯鸡好吃 蛏子好吃,1,鱼 好吃   菜量 好 大   三杯 鸡 好吃   蛏子 好吃
181,服务员说给换座之后之后就再也不搭理了，说了好多回。,0,服务员 说 给 换座 之后 之后 就 再也 不 搭理 了 ， 说 了 好多 回 。
182,昨天中午在北李家吃的饭，锅包肉请千万不要点，里面好几块都是红色的没炸熟，不知道是不是因为中午吃的不消化全家人晚上都没吃饭，半夜家里人全体拉肚子，我拉的最严重（我吃的锅包肉最多）。真不知道为什么那么多人排队，真心不好吃。,0,昨天中午 在 北 李家 吃 的 饭 ， 锅包肉 请 千万 不要 点 ， 里面 好几块 都 是 红色 的 没 炸熟 ， 不 知道 是不是 因为 中午 吃 的 不 消化 全家人 晚上 都 没 吃饭 ， 半夜 家里人 全体 拉肚子 ， 我 拉 的 最 严重 （ 我 吃 的 锅包肉 最 多 ） 。 真不知道 为什么 那么 多人 排队 ， 真心 不 好吃 。
183,还可以下次带我同学聚会可以选择,0,还 可以 下次 带 我 同学聚会 可以 选择
184,同上评论 反正大家去时小心就是了 不知道促销活动过了之后还会不会这样,0,同 上 评论   反正 大家 去 时 小心 就是 了   不 知道 促销 活动 过 了 之后 还会 不会 这样
