text,sentiment,source,target
越 看 越 觉得 菜品 不好 了 ， 每次 去 都 会 减分 ， 今天 去 更加 减分 了 ， 今天 点 的 就 猪蹄 像 之前 一样 好吃 ， 别的 都 变 了 ， 牛肉 饭 ， 牛肉 入口 都 吐 了 出来 ， 饭 还 凑合 ， 点 的 甜品 ， 从 推荐 里面 看 的 甜品 图片 和 点 的 不 一样 ， 换 了 为什么 不 更新 呢 。 还有 第一个 这个 推荐 菜 ， 好腻 ， 吃 了 几口 就 不吃 了 。 还有 还有 主推 的 主打 沙拉 ， 我 去 ， 生菜 里 居然 裹 了 好 大 一块 糖 ， 一口 菜入 嘴 齁 死 我 了 ， 真是 无 语 … …,0,越 ,看 越 觉得 菜品 不好 了 ， 每次 去 都 会 减分 ， 今天 去 更加 减分 了 ， 今天 点 的 就 猪蹄 像 之前 一样 好吃 ， 别的 都 变 了 ， 牛肉 饭 ， 牛肉 入口 都 吐 了 出来 ， 饭 还 凑合 ， 点 的 甜品 ， 从 推荐 里面 看 的 甜品 图片 和 点 的 不 一样 ， 换 了 为什么 不 更新 呢 。 还有 第一个 这个 推荐 菜 ， 好腻 ， 吃 了 几口 就 不吃 了 。 还有 还有 主推 的 主打 沙拉 ， 我 去 ， 生菜 里 居然 裹 了 好 大 一块 糖 ， 一口 菜入 嘴 齁 死 我 了 ， 真是 无 语 … …
柒號馆 · 天津 味道 ， 感觉 还 可以 ， 大家 一 起来 评一评 ！ 环境 挺 好   服务 不错   菜品 也 挺 好 ， 尤其 是 鸡 挺 嫩   份量 也 挺 多 本身 爱 吃 鸡肉 的 我 感到 很 满意 。,1,柒號馆 ,· 天津 味道 ， 感觉 还 可以 ， 大家 一 起来 评一评 ！ 环境 挺 好   服务 不错   菜品 也 挺 好 ， 尤其 是 鸡 挺 嫩   份量 也 挺 多 本身 爱 吃 鸡肉 的 我 感到 很 满意 。
好吃   样子 美好   味道 美味   就是 价格 小贵,1,好吃 ,  样子 美好   味道 美味   就是 价格 小贵
开到 五店 的 娜娜 家 已经 不能 算是 私房 菜 了 ， 和 风 荷园 的 感觉 完全 不同 了 ， 但是 还 一样 的 要 等位 ， 服务 很 一般 ， 喝 着 一半 的 饮料 进门 竟然 要 存在 服务台 ， 让 人 非常 反感 ！ 反正 我 是 不会 再 喝 已经 开封 被 存过 的 饮料 了 ！ 西班牙 海鲜 饭 还 可以 ， 海鲜 意面 像 汤面 ， 三文鱼 牛油果 根本就是 虾 和 生菜 ， 决不会 再 去 了,0,开到 ,五店 的 娜娜 家 已经 不能 算是 私房 菜 了 ， 和 风 荷园 的 感觉 完全 不同 了 ， 但是 还 一样 的 要 等位 ， 服务 很 一般 ， 喝 着 一半 的 饮料 进门 竟然 要 存在 服务台 ， 让 人 非常 反感 ！ 反正 我 是 不会 再 喝 已经 开封 被 存过 的 饮料 了 ！ 西班牙 海鲜 饭 还 可以 ， 海鲜 意面 像 汤面 ， 三文鱼 牛油果 根本就是 虾 和 生菜 ， 决不会 再 去 了
这家 店 每次 来 都 排长队 ， 想来 吃 的 小伙伴 们 最好 提前 手机 APP 拿 号 ， 过 号 顺延 3 个 ， 很 方便 的 。 他家 菜品 味道 还 不错 ， 菜量 很大 ， 最好 多人 一 起来 吃 ， 我们 俩 人 去 吃 的 结果 就 只 剩下 各种 打包 了 😛 不得不 说 的 是 他家 的 服务 和 效率 ， 我们 刚点 完菜 没 几分钟 ， 两道 招牌菜 已经 上桌 了 ， 途中 我 让 服务员 拿点 辣油 ， 也 是 分 分钟 送上 ， 客流量 这么 大 的 一家 店能 做成 这样 真的 很 不错 呢 👍,1,这家 ,店 每次 来 都 排长队 ， 想来 吃 的 小伙伴 们 最好 提前 手机 APP 拿 号 ， 过 号 顺延 3 个 ， 很 方便 的 。 他家 菜品 味道 还 不错 ， 菜量 很大 ， 最好 多人 一 起来 吃 ， 我们 俩 人 去 吃 的 结果 就 只 剩下 各种 打包 了 😛 不得不 说 的 是 他家 的 服务 和 效率 ， 我们 刚点 完菜 没 几分钟 ， 两道 招牌菜 已经 上桌 了 ， 途中 我 让 服务员 拿点 辣油 ， 也 是 分 分钟 送上 ， 客流量 这么 大 的 一家 店能 做成 这样 真的 很 不错 呢 👍
每次 都 要 彩虹 沙拉 ， 这次 换 了 一个 ， 味道 挺 清爽 比较 喜欢 ， 本来 想 买 奶酪 罐子 的 ， 可惜 卖 没 了 ， 就 点 了 一杯 优格 ， 不太 爱喝 ， 甜品 看起来 很 好看 可惜 不太 好吃 ， 有待 提高 ， 那个 煎饼 一样 的 东西 ， 软 不 啦 叽 又 像 熟 了 的 香蕉 ， 不太爱 吃 ！,1,每次 ,都 要 彩虹 沙拉 ， 这次 换 了 一个 ， 味道 挺 清爽 比较 喜欢 ， 本来 想 买 奶酪 罐子 的 ， 可惜 卖 没 了 ， 就 点 了 一杯 优格 ， 不太 爱喝 ， 甜品 看起来 很 好看 可惜 不太 好吃 ， 有待 提高 ， 那个 煎饼 一样 的 东西 ， 软 不 啦 叽 又 像 熟 了 的 香蕉 ， 不太爱 吃 ！
为什么 这么 火 呢 ， 梨 汤 太 浓 了 像 勾个 芡 ， 干酪 鱼有 椰奶 的 味道 还 不错 ， 没 觉得 有 太 好吃 的 菜 但 也 都 不难 吃 。,1,为什么 ,这么 火 呢 ， 梨 汤 太 浓 了 像 勾个 芡 ， 干酪 鱼有 椰奶 的 味道 还 不错 ， 没 觉得 有 太 好吃 的 菜 但 也 都 不难 吃 。
等 的 时间 太长 啦 ！ 太长太 长太长 ， 菜 太慢 太慢,0,等 ,的 时间 太长 啦 ！ 太长太 长太长 ， 菜 太慢 太慢
很 早就 想来 吃饭 了 ， 就是 一直 没有 时间 ， 今天 跟 亲耐 的 过 纪念日 来 他家 吃饭 ， 环境 特别 好 ， 菜量 也 大 ， 服务员 的 态度 特别 好 ， 小店 是 三层 的 ， 都 是 沙发 座椅 ， 每个 楼层 座位 不 多 ， 但 很 别致 ， 也 算是 我 吃 过 天津 菜 最 好吃 的 了 ， 有 机会 还会 去 的,1,很 ,早就 想来 吃饭 了 ， 就是 一直 没有 时间 ， 今天 跟 亲耐 的 过 纪念日 来 他家 吃饭 ， 环境 特别 好 ， 菜量 也 大 ， 服务员 的 态度 特别 好 ， 小店 是 三层 的 ， 都 是 沙发 座椅 ， 每个 楼层 座位 不 多 ， 但 很 别致 ， 也 算是 我 吃 过 天津 菜 最 好吃 的 了 ， 有 机会 还会 去 的
蛏子 不 新鲜 烤 的 梆硬 ， 奶 香饼 甜口 梆硬 油炸 感觉 没 那么 好吃 ， 大 拉皮 量 非常 大 两个 人 完全 吃 不了 剩 了 好多 ， 大 拉皮 拌 的 麻酱 味道 还 行 。 理解 不了 为什么 那么 多人 排队 ！,0,蛏子 ,不 新鲜 烤 的 梆硬 ， 奶 香饼 甜口 梆硬 油炸 感觉 没 那么 好吃 ， 大 拉皮 量 非常 大 两个 人 完全 吃 不了 剩 了 好多 ， 大 拉皮 拌 的 麻酱 味道 还 行 。 理解 不了 为什么 那么 多人 排队 ！
整体 不错   量 还 可以   有 辣味 花椒 比较 麻   跟 川菜 略 一致,1,整体 ,不错   量 还 可以   有 辣味 花椒 比较 麻   跟 川菜 略 一致
先说 下 这家 店 在 大学城 骑鹅 公社 最 里面 ， 先是 乱叫 号 ， 害得 多 等 了 好久 ， 坐 了 一个 特别 小 的 桌子 ， 总 觉得 有 一股 臭味 ， 应该 是 桌子 不 干净 ， 环境 嘈杂 ， 乱 死 了 ， 虽说 是 复古 风格 ， 但是 灯光 太 昏暗 了 ， 加上 嘈杂声 真是 让 人 头疼 ， 菜品 口味 倒 是 可以 ， 只是 吃完饭 出来 ， 感觉 脑袋 真疼,0,先说 ,下 这家 店 在 大学城 骑鹅 公社 最 里面 ， 先是 乱叫 号 ， 害得 多 等 了 好久 ， 坐 了 一个 特别 小 的 桌子 ， 总 觉得 有 一股 臭味 ， 应该 是 桌子 不 干净 ， 环境 嘈杂 ， 乱 死 了 ， 虽说 是 复古 风格 ， 但是 灯光 太 昏暗 了 ， 加上 嘈杂声 真是 让 人 头疼 ， 菜品 口味 倒 是 可以 ， 只是 吃完饭 出来 ， 感觉 脑袋 真疼
等位 时间 很长 ！ 服务 很 好 ， 菜品 口味 也 还好 ！,1,等位 ,时间 很长 ！ 服务 很 好 ， 菜品 口味 也 还好 ！
挺 好 的 一家 饭店 也 必然 有 特色 ， 然后 口味 也 非常 棒 ， 没有 什么 不好 的 ， 挺 好 的,1,挺 ,好 的 一家 饭店 也 必然 有 特色 ， 然后 口味 也 非常 棒 ， 没有 什么 不好 的 ， 挺 好 的
菜 味道 一般 ， 上菜 速度 又 慢 ， 硬件 环境 差,0,菜 ,味道 一般 ， 上菜 速度 又 慢 ， 硬件 环境 差
芝士 给 的 量 很 足 ， 味道 不错 ， 排队 的 人 很多 ， 环境 有些 嘈杂 ！,1,芝士 ,给 的 量 很 足 ， 味道 不错 ， 排队 的 人 很多 ， 环境 有些 嘈杂 ！
饭 都 吃 完 了 ， 最后 一份 菜 催 了 三次 等 了 半小时 才 上,0,饭 ,都 吃 完 了 ， 最后 一份 菜 催 了 三次 等 了 半小时 才 上
服务态度 非常 好 ， 环境 很 有 特色 ， 就是 菜品 比较 单一 。,1,服务态度 ,非常 好 ， 环境 很 有 特色 ， 就是 菜品 比较 单一 。
人气 很旺 ， 吃 过 几次 ， 开始 没 觉得 好吃 ， 后来 发现 是 第一次 点 的 菜 不 对 。 后面 每次 都 很 满意 。,1,人气 ,很旺 ， 吃 过 几次 ， 开始 没 觉得 好吃 ， 后来 发现 是 第一次 点 的 菜 不 对 。 后面 每次 都 很 满意 。
现在 铁艺 装修 风格 太 普遍 ， 很多 都 这样 。 食物 太甜 ， 本人 很 爱 吃 甜 ， 但是 这个 过于 甜 ， 吼 的 慌 ， 没有 想象 的 好 。,0,现在 ,铁艺 装修 风格 太 普遍 ， 很多 都 这样 。 食物 太甜 ， 本人 很 爱 吃 甜 ， 但是 这个 过于 甜 ， 吼 的 慌 ， 没有 想象 的 好 。
发现 蟑螂 。 居然 居然 ， 以后 不会 再来 了,0,发现 ,蟑螂 。 居然 居然 ， 以后 不会 再来 了
"每次 路过 这家 ， 外面 都 有 好多 吃客 排队 等候 ， 我们 今天 去 的 早 ， 所以 前面 等待 的 桌数 不 多 ， 这才 觉得 试试 菜 。 基本 每桌 都 会点 大 拉皮 ， 我们 也 没 脱俗 ， 味道 不错 ， 一份 凉皮 卖到 29 就 应该 味道 好 ， 外面 才 6 块 一份 。 这 价格 ， 不 应该 有 硼砂 了 吧 。 金牌 茄子 一般 , 青椒 ， 茄子 都 很 软烂 ， 调味 单调 。 那个 牛 三样 肉少 ， 板筋 多 ， 另外 一样 是 黄喉 ， 老公 说 我点 的 这些 像 在 路边 吃 烧烤 。 这回 就试 了 这 几样 ， 下次 再 试试 别的 。",1,每次 ,"路过 这家 ， 外面 都 有 好多 吃客 排队 等候 ， 我们 今天 去 的 早 ， 所以 前面 等待 的 桌数 不 多 ， 这才 觉得 试试 菜 。 基本 每桌 都 会点 大 拉皮 ， 我们 也 没 脱俗 ， 味道 不错 ， 一份 凉皮 卖到 29 就 应该 味道 好 ， 外面 才 6 块 一份 。 这 价格 ， 不 应该 有 硼砂 了 吧 。 金牌 茄子 一般 , 青椒 ， 茄子 都 很 软烂 ， 调味 单调 。 那个 牛 三样 肉少 ， 板筋 多 ， 另外 一样 是 黄喉 ， 老公 说 我点 的 这些 像 在 路边 吃 烧烤 。 这回 就试 了 这 几样 ， 下次 再 试试 别的 。"
吃 的 种类 很多 ！ 味道 也 很 好 ！ 还 想 去 ！,1,吃 ,的 种类 很多 ！ 味道 也 很 好 ！ 还 想 去 ！
都 说 奶酪 罐子 好吃     特意 过来 吃     结果 很 失望     罐子 挺大     东西 不到 三分之一     又 甜 又 腻     性价比 很 低     三文鱼 牛油果 沙拉     看不到 几块 三文鱼 牛油果     基本 就是 菜     也 不 知道 为什么 这么 多人来 排队 吃   别的 饭     也 就 一般,0,都 ,说 奶酪 罐子 好吃     特意 过来 吃     结果 很 失望     罐子 挺大     东西 不到 三分之一     又 甜 又 腻     性价比 很 低     三文鱼 牛油果 沙拉     看不到 几块 三文鱼 牛油果     基本 就是 菜     也 不 知道 为什么 这么 多人来 排队 吃   别的 饭     也 就 一般
第一次 和 朋友 去 吃饭 。 大声 喊 大声 喊 服务员 都 没人应 ， 先 喝点 水 、 刚 喝 一口 才 发现 水杯 的 内侧 黄黄的 一块 ， 好 恶心 ， 再 找 一下 有个 盘子 也 是 脏 的 ， （ 忘记 拍照 啦 ） 好 不容 叫个 服务员 让 他 换 一下 ， 说 下 稍 等 就 再 没 回来 过 。 结帐 时 对 了 下 帐单 还给 多加 了 一碗 米饭 ， 我 就 在 想 ， 服务 差 、 餐具 脏 ， 私自 多加 菜品 ， 这个 大家 都 知道 么 ？ 不过 菜品 味道 还 可以 。 为什么 我 一去 就 碰到 这么 多事 。,0,第一次 ,和 朋友 去 吃饭 。 大声 喊 大声 喊 服务员 都 没人应 ， 先 喝点 水 、 刚 喝 一口 才 发现 水杯 的 内侧 黄黄的 一块 ， 好 恶心 ， 再 找 一下 有个 盘子 也 是 脏 的 ， （ 忘记 拍照 啦 ） 好 不容 叫个 服务员 让 他 换 一下 ， 说 下 稍 等 就 再 没 回来 过 。 结帐 时 对 了 下 帐单 还给 多加 了 一碗 米饭 ， 我 就 在 想 ， 服务 差 、 餐具 脏 ， 私自 多加 菜品 ， 这个 大家 都 知道 么 ？ 不过 菜品 味道 还 可以 。 为什么 我 一去 就 碰到 这么 多事 。
品种 很多 ， 味道 不错 ， 还会 再 来 。 希望 多点 团购 。,1,品种 ,很多 ， 味道 不错 ， 还会 再 来 。 希望 多点 团购 。
好评 . 环境 挺 好 的 . 喜欢 这个 何事 惊慌 ， 哈哈 ， 点 的 是 金钱 肚 38 一份 ， 醋溜 西葫芦 28 ， 馒头 片 12 ， 干酪 鱼 12 ， 招牌 梨 汤 28 。 吃 的 挺 饱 的 ， 嗯 。 然后 排队 排 了 快 40 分钟 吧 ， 第一次 来 这里 吃 ， 由于 不吃 肉 所以 ， 点 的 都 是 偏 素食 ， 估计 下次 还 带 朋友 来 ！,1,好评 ,. 环境 挺 好 的 . 喜欢 这个 何事 惊慌 ， 哈哈 ， 点 的 是 金钱 肚 38 一份 ， 醋溜 西葫芦 28 ， 馒头 片 12 ， 干酪 鱼 12 ， 招牌 梨 汤 28 。 吃 的 挺 饱 的 ， 嗯 。 然后 排队 排 了 快 40 分钟 吧 ， 第一次 来 这里 吃 ， 由于 不吃 肉 所以 ， 点 的 都 是 偏 素食 ， 估计 下次 还 带 朋友 来 ！
服务 一般 ， 推荐 菜 还 不错 ， 等 了 一小 会 就 到位 了 ！,1,服务 ,一般 ， 推荐 菜 还 不错 ， 等 了 一小 会 就 到位 了 ！
感觉 真心 很 一般 、 点 了 推荐 菜 妈妈 香薰 骨 、 全是 油烟味 儿 、 吃 上去 是 苦 的 。 再说 服务员 、 没 培训 过 的 感觉 、 这样 的 服务员 也 能 上岗 么 ......,0,感觉 ,真心 很 一般 、 点 了 推荐 菜 妈妈 香薰 骨 、 全是 油烟味 儿 、 吃 上去 是 苦 的 。 再说 服务员 、 没 培训 过 的 感觉 、 这样 的 服务员 也 能 上岗 么 ......
味道 挺 一般 的 ， 没什么 特色 ， 没有 再 去 第二次 的 冲动 。,1,味道 ,挺 一般 的 ， 没什么 特色 ， 没有 再 去 第二次 的 冲动 。
环境 还好 ， 菜品 一般 吧 。 味道 还 可以 忙山 。,1,环境 ,还好 ， 菜品 一般 吧 。 味道 还 可以 忙山 。
不 知道 为什么 那么 多人 喜欢 娜娜 家 ， 去过 好 几次 了 ， 都 没有 改观 ， 东西 腻 ， 还贵 ， 人多 ， 服务 也 忙不过来 ， 哎 。 。 。,1,不 ,知道 为什么 那么 多人 喜欢 娜娜 家 ， 去过 好 几次 了 ， 都 没有 改观 ， 东西 腻 ， 还贵 ， 人多 ， 服务 也 忙不过来 ， 哎 。 。 。
第 N 次 吃 了 ， 味道 还是 一样 的 好比 金 汉斯 好吃 ， 送菜 人员 很 热情 走 的 像 风 一样 ， 人 比较 多 有点 乱 。,1,第 ,N 次 吃 了 ， 味道 还是 一样 的 好比 金 汉斯 好吃 ， 送菜 人员 很 热情 走 的 像 风 一样 ， 人 比较 多 有点 乱 。
我们 是 四个 人去 的 ， 菜量 比较 精致 ， 但是 偏少 。   味道 倒 是 不错 。 餐厅 内 的 环境 很 好 ， 梨球 果仁 虾 不错 ， 虾 是 甜 的 味道 适中 。 酱 爆 核桃 鸭脯 肉 味道 不错 ， 但是 量 太少 了 ， 肉龙 很 香 ， 小吊 自制 豆腐 不错 ， 外焦里嫩 。 素 烧鹅 做 得 很 好 ， 类似 天津 的 春卷 。 味道 不错 。 还有 小吃 好吃 ，,1,我们 ,是 四个 人去 的 ， 菜量 比较 精致 ， 但是 偏少 。   味道 倒 是 不错 。 餐厅 内 的 环境 很 好 ， 梨球 果仁 虾 不错 ， 虾 是 甜 的 味道 适中 。 酱 爆 核桃 鸭脯 肉 味道 不错 ， 但是 量 太少 了 ， 肉龙 很 香 ， 小吊 自制 豆腐 不错 ， 外焦里嫩 。 素 烧鹅 做 得 很 好 ， 类似 天津 的 春卷 。 味道 不错 。 还有 小吃 好吃 ，
这家 餐厅 实在 是 很 差劲 ， 我们 去 的 时候 离闭 店 还有 1 小时 ， 因为 带 着 孩子 吃 的 慢 了 ， 各种 服务员 一趟 趟 的 用 各种 手段 催促 。 很 是 烦人 ， 其实 这家 店以 烤肉 为主 的 自助餐 ， 如果 在 北京 这种 规模 和 口味 的 餐厅 根本 就 排不上 档 ， 不 知道 这 餐厅 是 怎么 成为 天津 排 第三 的 自助餐 的 。 估计 是 价格便宜 的 缘故 。 但 也 不能 降低 品质 。 生 蚝 每人 一次 领 2 个 ， 而且 需要 排队 ， 个头 小 的 都 快成 铜钱 了 。 烤 的 服务员 很 不 专注 ， 边 和 旁边 服务员 有说有笑 ， 边 无精打采 的 烤 。 让 排 了 很 长队 的 客人 都 很 气氛 。 一共 2 个 小时 的 用餐 时间 在 这 上面 就 能 花掉 20 分钟 。 其他 菜品 档次 都 不 高 ， 螃蟹 基本 是 没有 肉 的 冻蟹 ， 谈不上 是 切蟹 也 基本 差不多 了 。 饮料 是 速溶 的 酸梅汤 和 芒果汁 。 冰激淋 还 不如 老 北冰洋 的 袋 淋 。 基本 没有 任何 特点 的 一家 自助餐 ， 这个 价位 北京 比比皆是 而且 都 还 说得过去 火宴 山 ， 好伦哥 海洋 特色 ， 牛来 牛去 ， 巴西 烤肉 自助 ， 西部 牛仔 ， 等等 均 为 69 - 99 元 一位 ， 菜品 都 比 这家 多 很多 。 服务到位 。 最可气 是 吃 完 回去 闹肚子 孩子 大人 一起 ， 回忆 起来 因 该是 蛏子 和 花 蛤 不 新鲜 ， 因为 只有 这 两个 是 大人 和 孩子 都 吃 过 的 。 当 我们 结账 时 ， 前台 的 一个 女孩 很 不 情愿 的 说 你 以后 吃 不了 能少 拿点 吗 ！ 说 良心话 ， 我们 吃 过 近 50 家 自助 ， 从 80 - 300 多 的 都 吃 过 ， 都 没见 过 这么 说话 蛮横 的 ， 没错 桌上 放 了 一个 盘子 ， 里面 大概 放 了 10 多片 烤肉 ， 因为 不烂牙 不好 嚼 而且 怕 孩子 吃 完 闹肚子 ， 结果 没 吃 完,0,这家 ,餐厅 实在 是 很 差劲 ， 我们 去 的 时候 离闭 店 还有 1 小时 ， 因为 带 着 孩子 吃 的 慢 了 ， 各种 服务员 一趟 趟 的 用 各种 手段 催促 。 很 是 烦人 ， 其实 这家 店以 烤肉 为主 的 自助餐 ， 如果 在 北京 这种 规模 和 口味 的 餐厅 根本 就 排不上 档 ， 不 知道 这 餐厅 是 怎么 成为 天津 排 第三 的 自助餐 的 。 估计 是 价格便宜 的 缘故 。 但 也 不能 降低 品质 。 生 蚝 每人 一次 领 2 个 ， 而且 需要 排队 ， 个头 小 的 都 快成 铜钱 了 。 烤 的 服务员 很 不 专注 ， 边 和 旁边 服务员 有说有笑 ， 边 无精打采 的 烤 。 让 排 了 很 长队 的 客人 都 很 气氛 。 一共 2 个 小时 的 用餐 时间 在 这 上面 就 能 花掉 20 分钟 。 其他 菜品 档次 都 不 高 ， 螃蟹 基本 是 没有 肉 的 冻蟹 ， 谈不上 是 切蟹 也 基本 差不多 了 。 饮料 是 速溶 的 酸梅汤 和 芒果汁 。 冰激淋 还 不如 老 北冰洋 的 袋 淋 。 基本 没有 任何 特点 的 一家 自助餐 ， 这个 价位 北京 比比皆是 而且 都 还 说得过去 火宴 山 ， 好伦哥 海洋 特色 ， 牛来 牛去 ， 巴西 烤肉 自助 ， 西部 牛仔 ， 等等 均 为 69 - 99 元 一位 ， 菜品 都 比 这家 多 很多 。 服务到位 。 最可气 是 吃 完 回去 闹肚子 孩子 大人 一起 ， 回忆 起来 因 该是 蛏子 和 花 蛤 不 新鲜 ， 因为 只有 这 两个 是 大人 和 孩子 都 吃 过 的 。 当 我们 结账 时 ， 前台 的 一个 女孩 很 不 情愿 的 说 你 以后 吃 不了 能少 拿点 吗 ！ 说 良心话 ， 我们 吃 过 近 50 家 自助 ， 从 80 - 300 多 的 都 吃 过 ， 都 没见 过 这么 说话 蛮横 的 ， 没错 桌上 放 了 一个 盘子 ， 里面 大概 放 了 10 多片 烤肉 ， 因为 不烂牙 不好 嚼 而且 怕 孩子 吃 完 闹肚子 ， 结果 没 吃 完
